comparison,panel,seed,map_seed,mode,repetition,success_delta,efficient_success_delta,steps_delta,noop_rate_delta
exhaustive_minus_uniform,panel_3,0,973053,greedy,0,-1,-1,27,0.875
exhaustive_minus_uniform,panel_3,0,973054,greedy,0,0,0,0,0.0
exhaustive_minus_uniform,panel_3,0,973055,greedy,0,0,0,0,0.0
exhaustive_minus_uniform,panel_3,0,973056,greedy,0,0,0,0,0.0
exhaustive_minus_uniform,panel_3,0,973057,greedy,0,0,0,0,0.0
exhaustive_minus_uniform,panel_3,0,973058,greedy,0,0,-1,10,0.8333333333333334
exhaustive_minus_uniform,panel_3,0,973059,greedy,0,1,1,-29,-0.96875
exhaustive_minus_uniform,panel_3,0,973060,greedy,0,0,0,-13,-0.11648745519713266
exhaustive_minus_uniform,panel_3,0,973061,greedy,0,1,1,-19,-0.38221153846153844
exhaustive_minus_uniform,panel_3,0,973062,greedy,0,0,0,0,0.0
exhaustive_minus_uniform,panel_3,0,973063,greedy,0,0,1,-21,-0.9130434782608695
exhaustive_minus_uniform,panel_3,1,973000,greedy,0,0,0,0,0.0
exhaustive_minus_uniform,panel_3,1,973001,greedy,0,0,0,0,0.0
exhaustive_minus_uniform,panel_3,1,973002,greedy,0,0,0,0,0.0
exhaustive_minus_uniform,panel_3,1,973003,greedy,0,0,0,0,0.0
exhaustive_minus_uniform,panel_3,1,973004,greedy,0,0,0,0,0.0
exhaustive_minus_uniform,panel_3,1,973005,greedy,0,0,-1,22,0.7586206896551724
exhaustive_minus_uniform,panel_3,1,973006,greedy,0,0,0,0,0.0
exhaustive_minus_uniform,panel_3,1,973007,greedy,0,0,0,-2,-0.5
exhaustive_minus_uniform,panel_3,1,973008,greedy,0,1,1,-27,-0.9375
exhaustive_minus_uniform,panel_3,1,973009,greedy,0,0,-1,24,0.5333333333333334
exhaustive_minus_uniform,panel_3,1,973010,greedy,0,0,0,0,0.0
exhaustive_minus_uniform,panel_3,1,973011,greedy,0,0,0,0,0.0
exhaustive_minus_uniform,panel_3,1,973012,greedy,0,0,1,-3,-0.6
exhaustive_minus_uniform,panel_3,1,973013,greedy,0,0,0,0,0.0
exhaustive_minus_uniform,panel_3,1,973014,greedy,0,0,-1,4,0.0
exhaustive_minus_uniform,panel_3,1,973015,greedy,0,0,1,-20,-0.9523809523809523
exhaustive_minus_uniform,panel_3,1,973016,greedy,0,0,1,-22,-0.7857142857142857
exhaustive_minus_uniform,panel_3,1,973017,greedy,0,1,1,-28,-0.9375
exhaustive_minus_uniform,panel_3,1,973018,greedy,0,0,0,0,-0.0625
exhaustive_minus_uniform,panel_3,1,973019,greedy,0,0,-1,21,0.38888888888888895
exhaustive_minus_uniform,panel_3,1,973020,greedy,0,1,1,-26,-1.0
exhaustive_minus_uniform,panel_3,1,973021,greedy,0,-1,-1,27,0.75
exhaustive_minus_uniform,panel_3,1,973022,greedy,0,1,1,-25,-0.2142857142857143
exhaustive_minus_uniform,panel_3,1,973023,greedy,0,1,1,-28,-0.96875
exhaustive_minus_uniform,panel_3,1,973024,greedy,0,0,0,0,0.0
exhaustive_minus_uniform,panel_3,1,973025,greedy,0,0,0,0,0.0
exhaustive_minus_uniform,panel_3,1,973026,greedy,0,0,0,0,0.0
exhaustive_minus_uniform,panel_3,1,973027,greedy,0,0,0,0,0.0
exhaustive_minus_uniform,panel_3,1,973028,greedy,0,0,1,-24,-0.7333333333333333
exhaustive_minus_uniform,panel_3,1,973029,greedy,0,0,0,0,0.0
exhaustive_minus_uniform,panel_3,1,973030,greedy,0,0,-1,6,0.0
exhaustive_minus_uniform,panel_3,1,973031,greedy,0,0,1,-23,-0.2
exhaustive_minus_uniform,panel_3,1,973032,greedy,0,0,0,0,0.0
exhaustive_minus_uniform,panel_3,1,973033,greedy,0,0,0,0,-0.125
exhaustive_minus_uniform,panel_3,1,973034,greedy,0,0,0,0,0.0
exhaustive_minus_uniform,panel_3,1,973035,greedy,0,0,1,-15,-0.6818181818181818
exhaustive_minus_uniform,panel_3,1,973036,greedy,0,0,1,-25,-0.8333333333333334
exhaustive_minus_uniform,panel_3,1,973037,greedy,0,1,0,-6,-0.09855769230769229
exhaustive_minus_uniform,panel_3,1,973038,greedy,0,0,0,0,0.03125
exhaustive_minus_uniform,panel_3,1,973039,greedy,0,0,0,0,0.0
exhaustive_minus_uniform,panel_3,1,973040,greedy,0,0,1,-22,0.0
exhaustive_minus_uniform,panel_3,1,973041,greedy,0,-1,0,11,0.6666666666666667
exhaustive_minus_uniform,panel_3,1,973042,greedy,0,0,0,0,0.0
exhaustive_minus_uniform,panel_3,1,973043,greedy,0,0,0,0,0.0
exhaustive_minus_uniform,panel_3,1,973044,greedy,0,0,0,0,0.0
exhaustive_minus_uniform,panel_3,1,973045,greedy,0,0,0,0,0.0
exhaustive_minus_uniform,panel_3,1,973046,greedy,0,1,1,-29,-1.0
exhaustive_minus_uniform,panel_3,1,973047,greedy,0,0,1,-13,-0.8125
exhaustive_minus_uniform,panel_3,1,973048,greedy,0,0,0,0,0.0
exhaustive_minus_uniform,panel_3,1,973049,greedy,0,0,0,0,0.0
exhaustive_minus_uniform,panel_3,1,973050,greedy,0,-1,-1,28,0.1875
exhaustive_minus_uniform,panel_3,1,973051,greedy,0,0,1,-28,-0.12903225806451613
exhaustive_minus_uniform,panel_3,1,973052,greedy,0,0,0,0,0.0
exhaustive_minus_uniform,panel_3,1,973053,greedy,0,-1,0,4,0.125
exhaustive_minus_uniform,panel_3,1,973054,greedy,0,0,0,0,0.0
exhaustive_minus_uniform,panel_3,1,973055,greedy,0,0,1,-17,-0.8947368421052632
exhaustive_minus_uniform,panel_3,1,973056,greedy,0,0,0,0,0.0
exhaustive_minus_uniform,panel_3,1,973057,greedy,0,0,1,-21,-0.9545454545454546
exhaustive_minus_uniform,panel_3,1,973058,greedy,0,0,0,0,0.0
exhaustive_minus_uniform,panel_3,1,973059,greedy,0,-1,-1,29,0.78125
exhaustive_minus_uniform,panel_3,1,973060,greedy,0,0,0,0,0.0
exhaustive_minus_uniform,panel_3,1,973061,greedy,0,1,0,0,-0.1875
exhaustive_minus_uniform,panel_3,1,973062,greedy,0,0,0,0,0.0
exhaustive_minus_uniform,panel_3,1,973063,greedy,0,-1,-1,30,1.0
exhaustive_minus_uniform,panel_3,2,973000,greedy,0,0,0,0,0.0
exhaustive_minus_uniform,panel_3,2,973001,greedy,0,0,0,0,0.0
exhaustive_minus_uniform,panel_3,2,973002,greedy,0,0,0,0,0.0
exhaustive_minus_uniform,panel_3,2,973003,greedy,0,0,1,-21,-0.7037037037037037
exhaustive_minus_uniform,panel_3,2,973004,greedy,0,0,0,-3,-0.375
exhaustive_minus_uniform,panel_3,2,973005,greedy,0,-1,-1,19,0.47596153846153844
exhaustive_minus_uniform,panel_3,2,973006,greedy,0,0,0,0,0.0
exhaustive_minus_uniform,panel_3,2,973007,greedy,0,0,0,0,0.0
exhaustive_minus_uniform,panel_3,2,973008,greedy,0,0,0,0,0.09375
exhaustive_minus_uniform,panel_3,2,973009,greedy,0,0,1,-6,-0.6
exhaustive_minus_uniform,panel_3,2,973010,greedy,0,0,0,0,0.0
exhaustive_minus_uniform,panel_3,2,973011,greedy,0,0,0,0,0.0
exhaustive_minus_uniform,panel_3,2,973012,greedy,0,0,0,0,0.0
exhaustive_minus_uniform,panel_3,2,973013,greedy,0,0,0,-3,-0.125
exhaustive_minus_uniform,panel_3,2,973014,greedy,0,0,0,0,0.0
exhaustive_minus_uniform,panel_3,2,973015,greedy,0,0,0,0,0.0
exhaustive_minus_uniform,panel_3,2,973016,greedy,0,0,0,11,0.76
exhaustive_minus_uniform,panel_3,2,973017,greedy,0,1,0,-22,-0.36875
exhaustive_minus_uniform,panel_3,2,973018,greedy,0,0,0,0,-0.21875
exhaustive_minus_uniform,panel_3,2,973019,greedy,0,-1,0,11,0.17559523809523814
exhaustive_minus_uniform,panel_3,2,973020,greedy,0,0,0,0,0.03125
exhaustive_minus_uniform,panel_3,2,973021,greedy,0,0,0,0,0.03125
exhaustive_minus_uniform,panel_3,2,973022,greedy,0,0,0,4,0.17948717948717952
exhaustive_minus_uniform,panel_3,2,973023,greedy,0,0,0,0,0.0
exhaustive_minus_uniform,panel_3,2,973024,greedy,0,0,0,0,0.0
exhaustive_minus_uniform,panel_3,2,973025,greedy,0,0,1,-8,0.0
exhaustive_minus_uniform,panel_3,2,973026,greedy,0,0,0,-1,-0.3333333333333333
exhaustive_minus_uniform,panel_3,2,973027,greedy,0,0,0,0,0.0
exhaustive_minus_uniform,panel_3,2,973028,greedy,0,0,-1,18,0.7692307692307693
exhaustive_minus_uniform,panel_3,2,973029,greedy,0,0,0,0,0.0
exhaustive_minus_uniform,panel_3,2,973030,greedy,0,0,0,0,0.0
exhaustive_minus_uniform,panel_3,2,973031,greedy,0,0,0,7,-0.31304347826086953
exhaustive_minus_uniform,panel_3,2,973032,greedy,0,1,1,-31,-0.96875
exhaustive_minus_uniform,panel_3,2,973033,greedy,0,0,0,0,-0.1875
exhaustive_minus_uniform,panel_3,2,973034,greedy,0,0,0,0,0.0
exhaustive_minus_uniform,panel_3,2,973035,greedy,0,1,0,-11,-0.27083333333333337
exhaustive_minus_uniform,panel_3,2,973036,greedy,0,0,0,0,0.25
exhaustive_minus_uniform,panel_3,2,973037,greedy,0,0,0,0,0.0
exhaustive_minus_uniform,panel_3,2,973038,greedy,0,1,0,-3,-0.3448275862068966
exhaustive_minus_uniform,panel_3,2,973039,greedy,0,0,0,0,0.0
exhaustive_minus_uniform,panel_3,2,973040,greedy,0,0,0,-2,-0.2222222222222222
exhaustive_minus_uniform,panel_3,2,973041,greedy,0,1,0,-18,-0.2544642857142857
exhaustive_minus_uniform,panel_3,2,973042,greedy,0,0,0,0,0.0
exhaustive_minus_uniform,panel_3,2,973043,greedy,0,0,0,0,0.0
exhaustive_minus_uniform,panel_3,2,973044,greedy,0,0,-1,26,0.0
exhaustive_minus_uniform,panel_3,2,973045,greedy,0,0,0,0,0.0
exhaustive_minus_uniform,panel_3,2,973046,greedy,0,1,1,-29,-1.0
exhaustive_minus_uniform,panel_3,2,973047,greedy,0,0,0,0,0.0
exhaustive_minus_uniform,panel_3,2,973048,greedy,0,1,0,-3,-0.10668103448275867
exhaustive_minus_uniform,panel_3,2,973049,greedy,0,0,0,18,0.8666666666666667
exhaustive_minus_uniform,panel_3,2,973050,greedy,0,0,1,-11,-0.7333333333333333
exhaustive_minus_uniform,panel_3,2,973051,greedy,0,0,-1,21,0.875
exhaustive_minus_uniform,panel_3,2,973052,greedy,0,0,0,0,0.0
exhaustive_minus_uniform,panel_3,2,973053,greedy,0,0,1,-23,-0.10714285714285714
exhaustive_minus_uniform,panel_3,2,973054,greedy,0,0,0,0,0.0
exhaustive_minus_uniform,panel_3,2,973055,greedy,0,0,1,-15,-0.8823529411764706
exhaustive_minus_uniform,panel_3,2,973056,greedy,0,0,0,0,0.0
exhaustive_minus_uniform,panel_3,2,973057,greedy,0,0,0,0,0.0
exhaustive_minus_uniform,panel_3,2,973058,greedy,0,0,0,0,0.0
exhaustive_minus_uniform,panel_3,2,973059,greedy,0,0,1,-25,-0.8214285714285714
exhaustive_minus_uniform,panel_3,2,973060,greedy,0,1,1,-27,-0.53125
exhaustive_minus_uniform,panel_3,2,973061,greedy,0,1,0,-2,-0.20625000000000004
exhaustive_minus_uniform,panel_3,2,973062,greedy,0,0,0,0,0.0
exhaustive_minus_uniform,panel_3,2,973063,greedy,0,0,1,-27,-0.9310344827586207
exhaustive_minus_uniform,panel_4,0,974000,greedy,0,0,1,-8,-0.7272727272727273
exhaustive_minus_uniform,panel_4,0,974001,greedy,0,0,0,0,0.0
exhaustive_minus_uniform,panel_4,0,974002,greedy,0,0,0,0,0.0
exhaustive_minus_uniform,panel_4,0,974003,greedy,0,0,0,0,0.0
exhaustive_minus_uniform,panel_4,0,974004,greedy,0,0,0,0,-0.625
exhaustive_minus_uniform,panel_4,0,974005,greedy,0,0,0,0,0.0
exhaustive_minus_uniform,panel_4,0,974006,greedy,0,0,1,-24,-0.8275862068965517
exhaustive_minus_uniform,panel_4,0,974007,greedy,0,0,0,0,0.0
exhaustive_minus_uniform,panel_4,0,974008,greedy,0,0,-1,25,0.8333333333333334
exhaustive_minus_uniform,panel_4,0,974009,greedy,0,0,0,0,0.0
exhaustive_minus_uniform,panel_4,0,974010,greedy,0,0,0,0,0.0
exhaustive_minus_uniform,panel_4,0,974011,greedy,0,0,0,0,0.0
exhaustive_minus_uniform,panel_4,0,974012,greedy,0,0,0,0,0.0
exhaustive_minus_uniform,panel_4,0,974013,greedy,0,0,0,0,0.0
exhaustive_minus_uniform,panel_4,0,974014,greedy,0,1,1,-27,-0.9375
exhaustive_minus_uniform,panel_4,0,974015,greedy,0,1,1,-29,-0.96875
exhaustive_minus_uniform,panel_4,0,974016,greedy,0,0,0,0,0.0
exhaustive_minus_uniform,panel_4,0,974017,greedy,0,-1,-1,26,0.6041666666666667
exhaustive_minus_uniform,panel_4,0,974018,greedy,0,1,0,-2,-0.1333333333333333
exhaustive_minus_uniform,panel_4,0,974019,greedy,0,0,0,-18,-0.2222222222222222
exhaustive_minus_uniform,panel_4,0,974020,greedy,0,0,0,0,0.0
exhaustive_minus_uniform,panel_4,0,974021,greedy,0,0,0,0,0.0
exhaustive_minus_uniform,panel_4,0,974022,greedy,0,0,0,0,0.0
exhaustive_minus_uniform,panel_4,0,974023,greedy,0,0,0,0,0.0
exhaustive_minus_uniform,panel_4,0,974024,greedy,0,0,0,0,0.0
exhaustive_minus_uniform,panel_4,0,974025,greedy,0,0,0,0,0.0
exhaustive_minus_uniform,panel_4,0,974026,greedy,0,0,1,-5,-0.625
exhaustive_minus_uniform,panel_4,0,974027,greedy,0,0,0,0,0.0
exhaustive_minus_uniform,panel_4,0,974028,greedy,0,0,-1,14,0.5333333333333333
exhaustive_minus_uniform,panel_4,0,974029,greedy,0,0,1,-26,-0.5032258064516129
exhaustive_minus_uniform,panel_4,0,974030,greedy,0,0,0,0,0.0
exhaustive_minus_uniform,panel_4,0,974031,greedy,0,0,0,0,0.0
exhaustive_minus_uniform,panel_4,0,974032,greedy,0,0,0,0,0.0
exhaustive_minus_uniform,panel_4,0,974033,greedy,0,0,0,0,0.0
exhaustive_minus_uniform,panel_4,0,974034,greedy,0,0,0,0,0.0625
exhaustive_minus_uniform,panel_4,0,974035,greedy,0,0,-1,28,0.9032258064516129
exhaustive_minus_uniform,panel_4,0,974036,greedy,0,0,-1,23,0.7241379310344828
exhaustive_minus_uniform,panel_4,0,974037,greedy,0,0,0,0,0.0
exhaustive_minus_uniform,panel_4,0,974038,greedy,0,0,0,0,0.0
exhaustive_minus_uniform,panel_4,0,974039,greedy,0,0,0,0,0.0
exhaustive_minus_uniform,panel_4,0,974040,greedy,0,0,0,0,0.09375
exhaustive_minus_uniform,panel_4,0,974041,greedy,0,0,1,-22,-0.7407407407407407
exhaustive_minus_uniform,panel_4,0,974042,greedy,0,0,0,0,0.0
exhaustive_minus_uniform,panel_4,0,974043,greedy,0,0,0,0,0.0
exhaustive_minus_uniform,panel_4,0,974044,greedy,0,0,0,0,0.0
exhaustive_minus_uniform,panel_4,0,974045,greedy,0,0,0,0,0.0
exhaustive_minus_uniform,panel_4,0,974046,greedy,0,-1,0,4,0.1071428571428571
exhaustive_minus_uniform,panel_4,0,974047,greedy,0,0,1,-24,0.0
exhaustive_minus_uniform,panel_4,0,974048,greedy,0,0,0,0,0.0
exhaustive_minus_uniform,panel_4,0,974049,greedy,0,1,1,-28,-0.5
exhaustive_minus_uniform,panel_4,0,974050,greedy,0,0,0,0,0.0
exhaustive_minus_uniform,panel_4,0,974051,greedy,0,0,0,0,0.0
exhaustive_minus_uniform,panel_4,0,974052,greedy,0,0,-1,22,0.5185185185185185
exhaustive_minus_uniform,panel_4,0,974053,greedy,0,0,0,0,0.0
exhaustive_minus_uniform,panel_4,0,974054,greedy,0,1,0,-5,-0.18518518518518523
exhaustive_minus_uniform,panel_4,0,974055,greedy,0,0,0,2,0.3333333333333333
exhaustive_minus_uniform,panel_4,0,974056,greedy,0,0,0,0,0.0
exhaustive_minus_uniform,panel_4,0,974057,greedy,0,0,0,2,0.4
exhaustive_minus_uniform,panel_4,0,974058,greedy,0,0,0,0,0.0
exhaustive_minus_uniform,panel_4,0,974059,greedy,0,0,0,0,0.0
exhaustive_minus_uniform,panel_4,0,974060,greedy,0,1,0,-14,-0.2777777777777778
exhaustive_minus_uniform,panel_4,0,974061,greedy,0,0,-1,11,0.6875
exhaustive_minus_uniform,panel_4,0,974062,greedy,0,0,0,0,0.0
exhaustive_minus_uniform,panel_4,0,974063,greedy,0,0,-1,15,0.7142857142857143
exhaustive_minus_uniform,panel_4,1,974000,greedy,0,0,-1,27,0.8333333333333334
exhaustive_minus_uniform,panel_4,1,974001,greedy,0,0,1,-25,-0.7777777777777778
exhaustive_minus_uniform,panel_4,1,974002,greedy,0,0,0,0,0.0
exhaustive_minus_uniform,panel_4,1,974003,greedy,0,0,0,0,0.0
exhaustive_minus_uniform,panel_4,1,974004,greedy,0,0,0,0,0.125
exhaustive_minus_uniform,panel_4,1,974005,greedy,0,0,0,0,0.0
exhaustive_minus_uniform,panel_4,1,974006,greedy,0,0,1,-23,-0.46370967741935487
exhaustive_minus_uniform,panel_4,1,974007,greedy,0,0,0,0,0.0
exhaustive_minus_uniform,panel_4,1,974008,greedy,0,-1,0,9,0.18614130434782605
exhaustive_minus_uniform,panel_4,1,974009,greedy,0,0,0,0,0.0
exhaustive_minus_uniform,panel_4,1,974010,greedy,0,0,0,0,0.0
exhaustive_minus_uniform,panel_4,1,974011,greedy,0,0,1,-19,-0.9047619047619048
exhaustive_minus_uniform,panel_4,1,974012,greedy,0,0,0,0,0.0
exhaustive_minus_uniform,panel_4,1,974013,greedy,0,0,0,0,0.0
exhaustive_minus_uniform,panel_4,1,974014,greedy,0,0,0,0,0.0
exhaustive_minus_uniform,panel_4,1,974015,greedy,0,0,1,-25,-0.8928571428571429
exhaustive_minus_uniform,panel_4,1,974016,greedy,0,0,-1,14,0.0
exhaustive_minus_uniform,panel_4,1,974017,greedy,0,0,0,14,0.17948717948717952
exhaustive_minus_uniform,panel_4,1,974018,greedy,0,0,0,0,-0.0625
exhaustive_minus_uniform,panel_4,1,974019,greedy,0,0,0,0,0.0
exhaustive_minus_uniform,panel_4,1,974020,greedy,0,0,0,0,0.0
exhaustive_minus_uniform,panel_4,1,974021,greedy,0,0,1,-26,-0.9629629629629629
exhaustive_minus_uniform,panel_4,1,974022,greedy,0,0,0,-2,-0.8571428571428571
exhaustive_minus_uniform,panel_4,1,974023,greedy,0,0,0,0,0.0
exhaustive_minus_uniform,panel_4,1,974024,greedy,0,0,0,0,0.0
exhaustive_minus_uniform,panel_4,1,974025,greedy,0,0,0,0,0.0
exhaustive_minus_uniform,panel_4,1,974026,greedy,0,0,0,0,0.0
exhaustive_minus_uniform,panel_4,1,974027,greedy,0,0,1,-20,0.0
exhaustive_minus_uniform,panel_4,1,974028,greedy,0,0,0,0,0.0
exhaustive_minus_uniform,panel_4,1,974029,greedy,0,0,0,0,0.0
exhaustive_minus_uniform,panel_4,1,974030,greedy,0,-1,0,4,0.3392857142857143
exhaustive_minus_uniform,panel_4,1,974031,greedy,0,0,0,0,0.0
exhaustive_minus_uniform,panel_4,1,974032,greedy,0,0,0,0,0.0
exhaustive_minus_uniform,panel_4,1,974033,greedy,0,0,1,-23,-0.6071428571428571
exhaustive_minus_uniform,panel_4,1,974034,greedy,0,0,0,0,-0.03125
exhaustive_minus_uniform,panel_4,1,974035,greedy,0,0,0,0,0.0625
exhaustive_minus_uniform,panel_4,1,974036,greedy,0,0,-1,24,0.8
exhaustive_minus_uniform,panel_4,1,974037,greedy,0,0,0,0,0.0
exhaustive_minus_uniform,panel_4,1,974038,greedy,0,0,0,0,0.0
exhaustive_minus_uniform,panel_4,1,974039,greedy,0,0,0,-9,-0.25
exhaustive_minus_uniform,panel_4,1,974040,greedy,0,0,0,0,-0.03125
exhaustive_minus_uniform,panel_4,1,974041,greedy,0,0,0,4,0.4444444444444444
exhaustive_minus_uniform,panel_4,1,974042,greedy,0,0,0,0,0.0
exhaustive_minus_uniform,panel_4,1,974043,greedy,0,0,0,0,0.0
exhaustive_minus_uniform,panel_4,1,974044,greedy,0,0,0,3,-0.3249336870026525
exhaustive_minus_uniform,panel_4,1,974045,greedy,0,0,0,0,0.0
exhaustive_minus_uniform,panel_4,1,974046,greedy,0,0,1,-8,-0.7272727272727273
exhaustive_minus_uniform,panel_4,1,974047,greedy,0,1,1,-29,-0.03125
exhaustive_minus_uniform,panel_4,1,974048,greedy,0,0,0,0,0.0
exhaustive_minus_uniform,panel_4,1,974049,greedy,0,0,0,2,0.0
exhaustive_minus_uniform,panel_4,1,974050,greedy,0,0,0,2,0.0
exhaustive_minus_uniform,panel_4,1,974051,greedy,0,0,0,0,0.0
exhaustive_minus_uniform,panel_4,1,974052,greedy,0,1,1,-27,-0.875
exhaustive_minus_uniform,panel_4,1,974053,greedy,0,0,-1,29,0.9354838709677419
exhaustive_minus_uniform,panel_4,1,974054,greedy,0,1,1,-27,-1.0
exhaustive_minus_uniform,panel_4,1,974055,greedy,0,0,0,2,0.0
exhaustive_minus_uniform,panel_4,1,974056,greedy,0,0,1,-9,-0.75
exhaustive_minus_uniform,panel_4,1,974057,greedy,0,0,0,0,0.0
exhaustive_minus_uniform,panel_4,1,974058,greedy,0,0,0,0,0.0
exhaustive_minus_uniform,panel_4,1,974059,greedy,0,0,0,0,0.0
exhaustive_minus_uniform,panel_4,1,974060,greedy,0,1,1,-23,-0.4930555555555556
exhaustive_minus_uniform,panel_4,1,974061,greedy,0,1,1,-27,-0.25
exhaustive_minus_uniform,panel_4,1,974062,greedy,0,0,0,0,0.0
exhaustive_minus_uniform,panel_4,1,974063,greedy,0,0,0,-2,0.05238095238095242
exhaustive_minus_uniform,panel_4,2,974000,greedy,0,0,0,0,0.0
exhaustive_minus_uniform,panel_4,2,974001,greedy,0,0,0,0,0.0
exhaustive_minus_uniform,panel_4,2,974002,greedy,0,0,-1,21,0.9545454545454546
exhaustive_minus_uniform,panel_4,2,974003,greedy,0,0,1,-16,0.0
exhaustive_minus_uniform,panel_4,2,974004,greedy,0,0,0,0,0.0625
exhaustive_minus_uniform,panel_4,2,974005,greedy,0,0,0,0,0.0
exhaustive_minus_uniform,panel_4,2,974006,greedy,0,1,1,-27,-0.875
exhaustive_minus_uniform,panel_4,2,974007,greedy,0,0,0,-4,-0.4444444444444444
exhaustive_minus_uniform,panel_4,2,974008,greedy,0,0,0,0,0.0
exhaustive_minus_uniform,panel_4,2,974009,greedy,0,0,0,0,0.0
exhaustive_minus_uniform,panel_4,2,974010,greedy,0,0,0,0,0.0
exhaustive_minus_uniform,panel_4,2,974011,greedy,0,0,0,0,0.0
exhaustive_minus_uniform,panel_4,2,974012,greedy,0,0,0,0,0.0
exhaustive_minus_uniform,panel_4,2,974013,greedy,0,0,0,0,0.0
exhaustive_minus_uniform,panel_4,2,974014,greedy,0,0,1,-18,0.0
exhaustive_minus_uniform,panel_4,2,974015,greedy,0,0,0,0,0.0
exhaustive_minus_uniform,panel_4,2,974016,greedy,0,0,0,0,0.0
exhaustive_minus_uniform,panel_4,2,974017,greedy,0,0,0,-2,-0.38636363636363635
exhaustive_minus_uniform,panel_4,2,974018,greedy,0,0,-1,24,0.8571428571428571
exhaustive_minus_uniform,panel_4,2,974019,greedy,0,0,0,0,0.0
exhaustive_minus_uniform,panel_4,2,974020,greedy,0,0,0,0,0.0
exhaustive_minus_uniform,panel_4,2,974021,greedy,0,0,0,0,0.0
exhaustive_minus_uniform,panel_4,2,974022,greedy,0,0,-1,6,0.6
exhaustive_minus_uniform,panel_4,2,974023,greedy,0,0,0,0,0.0
exhaustive_minus_uniform,panel_4,2,974024,greedy,0,0,0,0,0.0
exhaustive_minus_uniform,panel_4,2,974025,greedy,0,0,0,0,0.0
exhaustive_minus_uniform,panel_4,2,974026,greedy,0,0,0,0,0.0
exhaustive_minus_uniform,panel_4,2,974027,greedy,0,0,0,0,0.0
exhaustive_minus_uniform,panel_4,2,974028,greedy,0,0,0,0,0.0
exhaustive_minus_uniform,panel_4,2,974029,greedy,0,0,-1,25,0.8928571428571429
exhaustive_minus_uniform,panel_4,2,974030,greedy,0,0,0,0,0.0
exhaustive_minus_uniform,panel_4,2,974031,greedy,0,0,0,0,0.0
exhaustive_minus_uniform,panel_4,2,974032,greedy,0,0,0,0,0.0
exhaustive_minus_uniform,panel_4,2,974033,greedy,0,0,0,0,0.0
exhaustive_minus_uniform,panel_4,2,974034,greedy,0,0,0,0,0.15625
exhaustive_minus_uniform,panel_4,2,974035,greedy,0,0,0,0,0.0
exhaustive_minus_uniform,panel_4,2,974036,greedy,0,0,1,-18,-0.75
exhaustive_minus_uniform,panel_4,2,974037,greedy,0,1,1,-29,-0.90625
exhaustive_minus_uniform,panel_4,2,974038,greedy,0,0,0,0,0.0
exhaustive_minus_uniform,panel_4,2,974039,greedy,0,0,0,0,0.0
exhaustive_minus_uniform,panel_4,2,974040,greedy,0,0,0,7,0.0658307210031348
exhaustive_minus_uniform,panel_4,2,974041,greedy,0,0,1,-26,-0.8387096774193549
exhaustive_minus_uniform,panel_4,2,974042,greedy,0,0,0,0,0.0
exhaustive_minus_uniform,panel_4,2,974043,greedy,0,0,0,0,0.0
exhaustive_minus_uniform,panel_4,2,974044,greedy,0,0,0,5,0.5
exhaustive_minus_uniform,panel_4,2,974045,greedy,0,0,0,0,0.0
exhaustive_minus_uniform,panel_4,2,974046,greedy,0,0,1,-16,-0.8421052631578947
exhaustive_minus_uniform,panel_4,2,974047,greedy,0,0,0,0,0.0
exhaustive_minus_uniform,panel_4,2,974048,greedy,0,0,0,0,0.0
exhaustive_minus_uniform,panel_4,2,974049,greedy,0,0,-1,22,0.0
exhaustive_minus_uniform,panel_4,2,974050,greedy,0,0,0,0,0.0
exhaustive_minus_uniform,panel_4,2,974051,greedy,0,0,0,0,0.0
exhaustive_minus_uniform,panel_4,2,974052,greedy,0,0,0,0,0.0
exhaustive_minus_uniform,panel_4,2,974053,greedy,0,0,0,0,0.0
exhaustive_minus_uniform,panel_4,2,974054,greedy,0,0,0,0,-0.03125
exhaustive_minus_uniform,panel_4,2,974055,greedy,0,0,0,-4,-0.5
exhaustive_minus_uniform,panel_4,2,974056,greedy,0,0,0,0,0.0
exhaustive_minus_uniform,panel_4,2,974057,greedy,0,0,0,0,0.0
exhaustive_minus_uniform,panel_4,2,974058,greedy,0,0,-1,10,0.0
exhaustive_minus_uniform,panel_4,2,974059,greedy,0,0,0,0,0.0
exhaustive_minus_uniform,panel_4,2,974060,greedy,0,1,0,-9,-0.21739130434782605
exhaustive_minus_uniform,panel_4,2,974061,greedy,0,0,0,0,0.0
exhaustive_minus_uniform,panel_4,2,974062,greedy,0,0,0,0,0.0
exhaustive_minus_uniform,panel_4,2,974063,greedy,0,0,0,0,0.0
exhaustive_minus_uniform,panel_5,0,975000,greedy,0,0,0,0,0.0
exhaustive_minus_uniform,panel_5,0,975001,greedy,0,0,-1,26,0.896551724137931
exhaustive_minus_uniform,panel_5,0,975002,greedy,0,0,0,0,0.0
exhaustive_minus_uniform,panel_5,0,975003,greedy,0,0,0,0,0.0
exhaustive_minus_uniform,panel_5,0,975005,greedy,0,0,0,0,0.0
exhaustive_minus_uniform,panel_5,0,975006,greedy,0,-1,-1,27,0.8125
exhaustive_minus_uniform,panel_5,0,975007,greedy,0,-1,0,17,0.30625
exhaustive_minus_uniform,panel_5,0,975008,greedy,0,0,-1,25,0.9615384615384616
exhaustive_minus_uniform,panel_5,0,975009,greedy,0,0,0,0,0.0
