map_seed,repetition,steps,success,terminated,truncated,complete,base_return,shaped_return,noop_steps
300023,4,32,0,0,1,1,-0.3200000000000001,-0.053599999999999974,15
300023,5,32,0,0,1,1,-0.3200000000000001,-0.037999999999999756,8
300023,6,32,0,0,1,1,-0.3200000000000001,-0.05959999999999985,9
300023,7,26,1,1,0,1,0.74,0.9812000000000001,9
300023,8,3,1,1,0,1,0.97,1.0936,0
300023,9,32,0,0,1,1,-0.3200000000000001,-0.09079999999999992,5
300023,10,29,1,1,0,1,0.71,0.914,6
300023,11,32,0,0,1,1,-0.3200000000000001,-0.005599999999999744,7
300023,12,32,0,0,1,1,-0.3200000000000001,-0.07880000000000004,4
300023,13,32,0,0,1,1,-0.3200000000000001,-0.042799999999999824,10
300023,14,32,0,0,1,1,-0.3200000000000001,0.0016000000000002401,6
300023,15,32,0,0,1,1,-0.3200000000000001,-0.00799999999999973,10
300024,0,19,1,1,0,1,0.8099999999999999,1.0468000000000002,3
300024,1,32,0,0,1,1,-0.3200000000000001,-0.03279999999999987,10
300024,2,32,0,0,1,1,-0.3200000000000001,-0.05799999999999991,6
300024,3,32,0,0,1,1,-0.3200000000000001,-0.03639999999999989,12
300024,4,18,1,1,0,1,0.82,1.0544,6
300024,5,24,1,1,0,1,0.7599999999999999,1.0184000000000002,8
300024,6,27,1,1,0,1,0.73,0.9908000000000001,9
300024,7,32,0,0,1,1,-0.3200000000000001,0.03320000000000026,9
300024,8,32,0,0,1,1,-0.3200000000000001,-0.01839999999999989,15
300024,9,32,0,0,1,1,-0.3200000000000001,0.057200000000000195,19
300024,10,32,0,0,1,1,-0.3200000000000001,0.010400000000000131,17
300024,11,25,1,1,0,1,0.7499999999999999,1.0048000000000001,7
300024,12,14,1,1,0,1,0.86,1.0584,2
300024,13,7,1,1,0,1,0.9299999999999999,1.1044,1
300024,14,32,0,0,1,1,-0.3200000000000001,0.02720000000000019,15
300024,15,11,1,1,0,1,0.89,1.0752000000000002,3
300025,0,32,0,0,1,1,-0.3200000000000001,0.1208000000000001,9
300025,1,32,0,0,1,1,-0.3200000000000001,0.21920000000000023,18
300025,2,32,0,0,1,1,-0.3200000000000001,0.18440000000000017,12
300025,3,32,0,0,1,1,-0.3200000000000001,0.16400000000000015,9
300025,4,32,0,0,1,1,-0.3200000000000001,0.20360000000000023,17
300025,5,32,0,0,1,1,-0.3200000000000001,0.17360000000000014,9
300025,6,32,0,0,1,1,-0.3200000000000001,0.20720000000000025,15
300025,7,32,0,0,1,1,-0.3200000000000001,0.16040000000000018,13
300025,8,32,0,0,1,1,-0.3200000000000001,0.1376000000000001,16
300025,9,32,0,0,1,1,-0.3200000000000001,0.23600000000000032,20
300025,10,32,0,0,1,1,-0.3200000000000001,0.19640000000000024,14
