bank_id,condition,policy,seed,checkpoint,checkpoint_complete,mode,panel,map_seed,task_hash,repetition,success,steps,base_return,shaped_return,noop_steps,moving_steps,moved_revisits,unique_positions,winnable_steps,optimal_winnable_actions,avoidable_failure_actions,action_regret_sum,q_abs_error_sum,q_error_steps,initial_abs_q_error,parameter_hash,reference_sample_id
shared,shared,random_actions,0,30000,1,reference,panel_0,1120040,debcbd433ef42169e0e83542ee775116a0e43718a2ed699a6d2734e4c3ffaacb,0,0,32,-0.3200000000000001,0.17720000000000014,18,14,9,6,26,7,1,1.6970228823947557,0.0,0,,random_actions,random_actions:panel_0:0:1120040:0
shared,shared,random_actions,0,30000,1,reference,panel_0,1120040,debcbd433ef42169e0e83542ee775116a0e43718a2ed699a6d2734e4c3ffaacb,1,0,32,-0.3200000000000001,0.12320000000000013,11,21,13,9,29,11,1,1.8080570221662327,0.0,0,,random_actions,random_actions:panel_0:0:1120040:1
shared,shared,random_actions,0,30000,1,reference,panel_0,1120041,89e9b1da12ecf1d6865c4542a2e9518ba0e6406369df1bd5e259cd27c5f55128,0,0,32,-0.3200000000000001,0.02280000000000014,9,23,15,9,30,11,1,1.9229951737192916,0.0,0,,random_actions,random_actions:panel_0:0:1120041:0
shared,shared,random_actions,0,30000,1,reference,panel_0,1120041,89e9b1da12ecf1d6865c4542a2e9518ba0e6406369df1bd5e259cd27c5f55128,1,0,32,-0.3200000000000001,0.09120000000000017,24,8,5,4,26,3,1,1.7716324524628415,0.0,0,,random_actions,random_actions:panel_0:0:1120041:1
shared,shared,random_actions,0,30000,1,reference,panel_0,1120042,215eb71624dd77380476dd8865b74d963b88ecf8a18063ed1b4a6f48ca0de3c5,0,0,32,-0.3200000000000001,-0.004799999999999902,13,19,13,7,30,9,1,1.9485023488570021,0.0,0,,random_actions,random_actions:panel_0:0:1120042:0
shared,shared,random_actions,0,30000,1,reference,panel_0,1120042,215eb71624dd77380476dd8865b74d963b88ecf8a18063ed1b4a6f48ca0de3c5,1,1,15,0.85,1.0956000000000001,6,9,1,9,15,7,0,0.3760915507570006,0.0,0,,random_actions,random_actions:panel_0:0:1120042:1
shared,shared,random_actions,0,30000,1,reference,panel_0,1120043,67fc39613a1a6544b862857165a45927edb354da7250549112bb6d84d14d04fa,0,0,32,-0.3200000000000001,0.1380000000000003,11,21,15,7,26,7,1,1.7333352666002277,0.0,0,,random_actions,random_actions:panel_0:0:1120043:0
shared,shared,random_actions,0,30000,1,reference,panel_0,1120043,67fc39613a1a6544b862857165a45927edb354da7250549112bb6d84d14d04fa,1,0,32,-0.3200000000000001,0.026400000000000104,12,20,13,8,30,10,1,1.920854804990292,0.0,0,,random_actions,random_actions:panel_0:0:1120043:1
shared,shared,random_actions,0,30000,1,reference,panel_0,1120044,9f5b3360b3e958996694c6ac64a6ebf93565609f63e46c6f767e9c2958476cbe,0,1,30,0.7,0.9148000000000001,19,11,7,5,30,7,0,1.0143270600000025,0.0,0,,random_actions,random_actions:panel_0:0:1120044:0
shared,shared,random_actions,0,30000,1,reference,panel_0,1120044,9f5b3360b3e958996694c6ac64a6ebf93565609f63e46c6f767e9c2958476cbe,1,0,32,-0.3200000000000001,-0.030799999999999744,3,29,22,8,28,11,1,1.9257437779942337,0.0,0,,random_actions,random_actions:panel_0:0:1120044:1
