condition,seed,checkpoint,updates_in_window,mean_loss,last_loss,training_examples
exact_q,0,7000,100,0.0059073554759379475,0.008381465449929237,448000
exact_q,0,7100,100,0.005657902850070968,0.003297864692285657,454400
exact_q,0,7200,100,0.006133177645970136,0.00497776735574007,460800
exact_q,0,7300,100,0.005710561746964231,0.0034410948865115643,467200
exact_q,0,7400,100,0.005931839561089874,0.003869579406455159,473600
exact_q,0,7500,100,0.005919819220434874,0.003949024714529514,480000
exact_q,0,7600,100,0.005659217670327053,0.011947245337069035,486400
exact_q,0,7700,100,0.005966523946262896,0.006597272120416164,492800
exact_q,0,7800,100,0.0058380637824302535,0.004897287581115961,499200
exact_q,0,7900,100,0.006067841657204554,0.004384222440421581,505600
exact_q,0,8000,100,0.005736119425855577,0.004423296544700861,512000
exact_q,0,8100,100,0.005646919453283772,0.003389305667951703,518400
exact_q,0,8200,100,0.0052091724681667985,0.004925283137708902,524800
exact_q,0,8300,100,0.00635770610300824,0.004157101735472679,531200
exact_q,0,8400,100,0.005731004828121513,0.0017329029506072402,537600
exact_q,0,8500,100,0.005813314317492768,0.009023518301546574,544000
exact_q,0,8600,100,0.005839048437774181,0.004910344257950783,550400
exact_q,0,8700,100,0.005699101502541453,0.0044362423941493034,556800
exact_q,0,8800,100,0.00579559087054804,0.0042005195282399654,563200
exact_q,0,8900,100,0.005568432225845754,0.00826955959200859,569600
exact_q,0,9000,100,0.005214742494281381,0.0028582944069057703,576000
exact_q,0,9100,100,0.00603269618935883,0.000878550112247467,582400
exact_q,0,9200,100,0.005493509970838204,0.004904747940599918,588800
exact_q,0,9300,100,0.005541442323010415,0.005636425688862801,595200
exact_q,0,9400,100,0.005437325636157766,0.008694984018802643,601600
exact_q,0,9500,100,0.005683791341725737,0.007909911684691906,608000
exact_q,0,9600,100,0.005151493779849261,0.0038120378740131855,614400
exact_q,0,9700,100,0.005123407959472388,0.005046766251325607,620800
exact_q,0,9800,100,0.005215477891615592,0.0074713947251439095,627200
exact_q,0,9900,100,0.005214888785267249,0.0027898421976715326,633600
exact_q,0,10000,100,0.005351075015496463,0.005147854797542095,640000
exact_q,0,10100,100,0.00519176067202352,0.005941004958003759,646400
exact_q,0,10200,100,0.005185090113664046,0.010382415726780891,652800
exact_q,0,10300,100,0.005033511753426864,0.0016310171922668815,659200
exact_q,0,10400,100,0.005345183671452105,0.0073766461573541164,665600
exact_q,0,10500,100,0.005399585365084931,0.005125830415636301,672000
exact_q,0,10600,100,0.004836567158345133,0.0018659961642697453,678400
exact_q,0,10700,100,0.00550860284245573,0.006974874995648861,684800
exact_q,0,10800,100,0.004657623895327561,0.005191068165004253,691200
exact_q,0,10900,100,0.005176565217552707,0.004083490930497646,697600
exact_q,0,11000,100,0.004976749863708392,0.00551664549857378,704000
exact_q,0,11100,100,0.005123625920386985,0.003373671555891633,710400
exact_q,0,11200,100,0.00494021076883655,0.002292268443852663,716800
exact_q,0,11300,100,0.005203039684565738,0.006647094152867794,723200
exact_q,0,11400,100,0.005057552733342163,0.008565086871385574,729600
exact_q,0,11500,100,0.004805910139111802,0.0073758140206336975,736000
exact_q,0,11600,100,0.005181552898720838,0.00498187355697155,742400
exact_q,0,11700,100,0.0051027104689273985,0.006136663258075714,748800
exact_q,0,11800,100,0.0051660772273316976,0.0069553302600979805,755200
exact_q,0,11900,100,0.004909635973162949,0.004435552284121513,761600
exact_q,0,12000,100,0.0050544298498425635,0.004695309326052666,768000
exact_q,0,12100,100,0.004719473947770894,0.006460396572947502,774400
exact_q,0,12200,100,0.004671815208857879,0.0022960726637393236,780800
exact_q,0,12300,100,0.005086557863978669,0.004088037181645632,787200
exact_q,0,12400,100,0.004603907378623262,0.004546553827822208,793600
exact_q,0,12500,100,0.004740811963565648,0.006062182132154703,800000
exact_q,0,12600,100,0.004598834267817438,0.006055975332856178,806400
exact_q,0,12700,100,0.005123934729490429,0.005759866908192635,812800
exact_q,0,12800,100,0.0048922148940619085,0.00351484096609056,819200
exact_q,0,12900,100,0.005051707560196519,0.007339493837207556,825600
exact_q,0,13000,100,0.004433790044859051,0.0021007154136896133,832000
exact_q,0,13100,100,0.004482298246584832,0.003444950096309185,838400
exact_q,0,13200,100,0.0045103135146200655,0.0050392295233905315,844800
exact_q,0,13300,100,0.004998826944502071,0.004239524248987436,851200
exact_q,0,13400,100,0.004793494546902366,0.0013262933352962136,857600
